gene_callers_id	contig	start	stop	direction	partial	call_type	source	version
65	NZ_CP012202	75995	78596	r	0	1	NCBI_PGAP	v4.6
66	NZ_CP012202	78699	79107	r	0	1	NCBI_PGAP	v4.6
67	NZ_CP012202	79454	80648	r	0	1	NCBI_PGAP	v4.6
68	NZ_CP012202	80637	80928	r	0	1	NCBI_PGAP	v4.6
69	NZ_CP012202	81231	82644	f	0	1	NCBI_PGAP	v4.6
70	NZ_CP012202	82747	84517	f	0	1	NCBI_PGAP	v4.6
71	NZ_CP012202	84667	85297	f	0	1	NCBI_PGAP	v4.6
72	NZ_CP012202	85432	85681	r	0	1	NCBI_PGAP	v4.6
73	NZ_CP012202	86245	88012	r	0	1	NCBI_PGAP	v4.6
74	NZ_CP012202	88013	89102	r	0	1	NCBI_PGAP	v4.6
75	NZ_CP012202	90587	91721	f	0	1	NCBI_PGAP	v4.6
76	NZ_CP012202	91735	93433	r	0	1	NCBI_PGAP	v4.6
77	NZ_CP012202	93668	95762	f	0	1	NCBI_PGAP	v4.6
78	NZ_CP012202	95929	96460	f	0	1	NCBI_PGAP	v4.6
79	NZ_CP012202	96484	97012	f	0	1	NCBI_PGAP	v4.6
80	NZ_CP012202	97085	98306	r	0	1	NCBI_PGAP	v4.6
81	NZ_CP012202	98519	99443	f	0	1	NCBI_PGAP	v4.6
82	NZ_CP012202	99580	100342	f	0	1	NCBI_PGAP	v4.6
83	NZ_CP012202	100554	101940	f	0	1	NCBI_PGAP	v4.6
84	NZ_CP012202	101942	103055	f	0	1	NCBI_PGAP	v4.6
85	NZ_CP012202	103154	104381	r	0	1	NCBI_PGAP	v4.6
86	NZ_CP012202	104610	105744	r	0	1	NCBI_PGAP	v4.6
87	NZ_CP012202	105740	106511	r	0	1	NCBI_PGAP	v4.6
88	NZ_CP012202	106512	106722	r	0	1	NCBI_PGAP	v4.6
89	NZ_CP012202	106718	107513	r	0	1	NCBI_PGAP	v4.6
90	NZ_CP012202	107505	109107	r	0	1	NCBI_PGAP	v4.6
91	NZ_CP012202	109103	111014	r	0	1	NCBI_PGAP	v4.6
92	NZ_CP012202	111511	112687	r	0	1	NCBI_PGAP	v4.6
93	NZ_CP012202	112683	113856	r	0	1	NCBI_PGAP	v4.6
94	NZ_CP012202	113856	114588	r	0	1	NCBI_PGAP	v4.6
95	NZ_CP012202	114651	115590	r	0	1	NCBI_PGAP	v4.6
96	NZ_CP012202	115787	116849	f	0	1	NCBI_PGAP	v4.6
97	NZ_CP012202	117043	117715	r	0	1	NCBI_PGAP	v4.6
98	NZ_CP012202	117921	118563	f	0	1	NCBI_PGAP	v4.6
99	NZ_CP012202	118732	119005	f	0	1	NCBI_PGAP	v4.6
100	NZ_CP012202	119147	121259	f	0	1	NCBI_PGAP	v4.6
101	NZ_CP012202	121283	121670	f	0	1	NCBI_PGAP	v4.6
102	NZ_CP012202	121673	122381	f	0	1	NCBI_PGAP	v4.6
103	NZ_CP012202	122575	124648	f	0	1	NCBI_PGAP	v4.6
104	NZ_CP012202	124640	125426	f	0	1	NCBI_PGAP	v4.6
105	NZ_CP012202	125427	125901	f	0	1	NCBI_PGAP	v4.6
106	NZ_CP012202	126332	127142	f	0	1	NCBI_PGAP	v4.6
107	NZ_CP012202	127151	128186	f	0	1	NCBI_PGAP	v4.6
108	NZ_CP012202	128182	129703	f	0	1	NCBI_PGAP	v4.6
109	NZ_CP012202	129702	130734	f	0	1	NCBI_PGAP	v4.6
110	NZ_CP012202	130736	131918	f	0	1	NCBI_PGAP	v4.6
111	NZ_CP012202	131971	132172	r	0	1	NCBI_PGAP	v4.6
112	NZ_CP012202	132324	132537	f	0	1	NCBI_PGAP	v4.6
113	NZ_CP012202	132580	133099	f	0	1	NCBI_PGAP	v4.6
114	NZ_CP012202	133171	134044	r	0	1	NCBI_PGAP	v4.6
115	NZ_CP012202	134092	134920	r	0	1	NCBI_PGAP	v4.6
116	NZ_CP012202	135014	135614	r	0	1	NCBI_PGAP	v4.6
117	NZ_CP012202	135622	136483	r	0	1	NCBI_PGAP	v4.6
118	NZ_CP012202	136968	138309	f	0	1	NCBI_PGAP	v4.6
119	NZ_CP012202	138341	139454	f	0	1	NCBI_PGAP	v4.6
120	NZ_CP012202	139581	140490	f	0	1	NCBI_PGAP	v4.6
121	NZ_CP012202	140493	141537	f	0	1	NCBI_PGAP	v4.6
122	NZ_CP012202	141572	143363	r	0	1	NCBI_PGAP	v4.6
123	NZ_CP012202	143564	144236	r	0	1	NCBI_PGAP	v4.6
124	NZ_CP012202	144373	144841	r	0	1	NCBI_PGAP	v4.6
125	NZ_CP012202	145065	145374	f	0	1	NCBI_PGAP	v4.6
126	NZ_CP012202	145584	147144	f	0	1	NCBI_PGAP	v4.6
127	NZ_CP012202	147185	148070	r	0	1	NCBI_PGAP	v4.6
128	NZ_CP012202	148247	148850	f	0	1	NCBI_PGAP	v4.6
129	NZ_CP012202	148965	149283	f	0	1	NCBI_PGAP	v4.6
130	NZ_CP012202	149357	150074	r	0	1	NCBI_PGAP	v4.6
131	NZ_CP012202	150270	150942	f	0	1	NCBI_PGAP	v4.6
132	NZ_CP012202	151258	152404	f	0	1	NCBI_PGAP	v4.6
133	NZ_CP012202	152425	155524	f	0	1	NCBI_PGAP	v4.6
134	NZ_CP012202	155580	156078	f	0	1	NCBI_PGAP	v4.6
135	NZ_CP012202	156191	158033	f	0	1	NCBI_PGAP	v4.6
136	NZ_CP012202	158029	159010	f	0	1	NCBI_PGAP	v4.6
137	NZ_CP012202	159105	159846	r	0	1	NCBI_PGAP	v4.6
138	NZ_CP012202	159968	160487	r	0	1	NCBI_PGAP	v4.6
139	NZ_CP012202	160523	162005	r	0	1	NCBI_PGAP	v4.6
140	NZ_CP012202	162178	163051	f	0	1	NCBI_PGAP	v4.6
141	NZ_CP012202	163132	164575	r	0	1	NCBI_PGAP	v4.6
142	NZ_CP012202	164710	165325	r	0	1	NCBI_PGAP	v4.6
143	NZ_CP012202	165457	168298	r	0	1	NCBI_PGAP	v4.6
144	NZ_CP012202	168392	168710	r	0	1	NCBI_PGAP	v4.6
145	NZ_CP012202	168815	169484	f	0	1	NCBI_PGAP	v4.6
146	NZ_CP012202	169569	171411	r	0	1	NCBI_PGAP	v4.6
147	NZ_CP012202	171624	172137	f	0	1	NCBI_PGAP	v4.6
148	NZ_CP012202	172223	173561	f	0	1	NCBI_PGAP	v4.6
149	NZ_CP012202	173786	174701	f	0	1	NCBI_PGAP	v4.6
150	NZ_CP012202	174767	176045	r	0	1	NCBI_PGAP	v4.6
151	NZ_CP012202	176087	178259	r	0	1	NCBI_PGAP	v4.6
152	NZ_CP012202	178722	179529	f	0	1	NCBI_PGAP	v4.6
153	NZ_CP012202	179602	180799	r	0	1	NCBI_PGAP	v4.6
154	NZ_CP012202	180971	182480	r	0	1	NCBI_PGAP	v4.6
155	NZ_CP012202	182649	183390	r	0	1	NCBI_PGAP	v4.6
156	NZ_CP012202	183410	184331	r	0	1	NCBI_PGAP	v4.6
157	NZ_CP012202	184336	185032	r	0	1	NCBI_PGAP	v4.6
158	NZ_CP012202	185028	185859	r	0	1	NCBI_PGAP	v4.6
159	NZ_CP012202	185894	187145	r	0	1	NCBI_PGAP	v4.6
160	NZ_CP012202	187144	187381	r	0	1	NCBI_PGAP	v4.6
161	NZ_CP012202	187393	188461	r	0	1	NCBI_PGAP	v4.6
162	NZ_CP012202	188462	188981	r	0	1	NCBI_PGAP	v4.6
163	NZ_CP012202	189326	189812	f	0	1	NCBI_PGAP	v4.6
164	NZ_CP012202	189900	191142	f	0	1	NCBI_PGAP	v4.6
165	NZ_CP012202	191173	191983	r	0	1	NCBI_PGAP	v4.6
166	NZ_CP012202	191985	192618	r	0	1	NCBI_PGAP	v4.6
167	NZ_CP012202	192689	194048	r	0	1	NCBI_PGAP	v4.6
168	NZ_CP012202	194359	195337	f	0	1	NCBI_PGAP	v4.6
169	NZ_CP012202	195467	195998	f	0	1	NCBI_PGAP	v4.6
170	NZ_CP012202	196139	196625	f	0	1	NCBI_PGAP	v4.6
171	NZ_CP012202	196652	197600	f	0	1	NCBI_PGAP	v4.6
172	NZ_CP012202	197596	198295	r	0	1	NCBI_PGAP	v4.6
173	NZ_CP012202	198317	198737	r	0	1	NCBI_PGAP	v4.6
174	NZ_CP012202	198949	199426	f	0	1	NCBI_PGAP	v4.6
175	NZ_CP012202	199437	200673	f	0	1	NCBI_PGAP	v4.6
176	NZ_CP012202	200749	202252	f	0	1	NCBI_PGAP	v4.6
177	NZ_CP012202	202688	205520	r	0	1	NCBI_PGAP	v4.6
178	NZ_CP012202	205864	207202	f	0	1	NCBI_PGAP	v4.6
179	NZ_CP012202	207267	207852	f	0	1	NCBI_PGAP	v4.6
180	NZ_CP012202	207926	208520	r	0	1	NCBI_PGAP	v4.6
181	NZ_CP012202	208773	209637	f	0	1	NCBI_PGAP	v4.6
182	NZ_CP012202	210049	211051	r	0	1	NCBI_PGAP	v4.6
183	NZ_CP012202	211379	212399	f	0	1	NCBI_PGAP	v4.6
184	NZ_CP012202	212571	213627	f	0	1	NCBI_PGAP	v4.6
185	NZ_CP012202	213619	214759	f	0	1	NCBI_PGAP	v4.6
186	NZ_CP012202	215116	216679	f	0	1	NCBI_PGAP	v4.6
187	NZ_CP012202	216946	217531	f	0	1	NCBI_PGAP	v4.6
188	NZ_CP012202	217739	218693	f	0	1	NCBI_PGAP	v4.6
189	NZ_CP012202	218833	220159	f	0	1	NCBI_PGAP	v4.6
190	NZ_CP012202	220237	222367	r	0	1	NCBI_PGAP	v4.6
191	NZ_CP012202	222676	224131	r	0	1	NCBI_PGAP	v4.6
192	NZ_CP012202	224197	226942	r	0	1	NCBI_PGAP	v4.6
193	NZ_CP012202	227247	228732	r	0	1	NCBI_PGAP	v4.6
194	NZ_CP012202	228892	229651	f	0	1	NCBI_PGAP	v4.6
195	NZ_CP012202	229955	231503	f	0	1	NCBI_PGAP	v4.6
196	NZ_CP012202	231610	232195	f	0	1	NCBI_PGAP	v4.6
197	NZ_CP012202	232330	232834	f	0	1	NCBI_PGAP	v4.6
198	NZ_CP012202	233000	233915	f	0	1	NCBI_PGAP	v4.6
199	NZ_CP012202	233911	234538	f	0	1	NCBI_PGAP	v4.6
200	NZ_CP012202	234512	235160	f	0	1	NCBI_PGAP	v4.6
201	NZ_CP012202	235169	235490	f	0	1	NCBI_PGAP	v4.6
202	NZ_CP012202	235473	237222	f	0	1	NCBI_PGAP	v4.6
203	NZ_CP012202	237224	238127	f	0	1	NCBI_PGAP	v4.6
204	NZ_CP012202	238123	239350	f	0	1	NCBI_PGAP	v4.6
205	NZ_CP012202	239349	241062	f	0	1	NCBI_PGAP	v4.6
206	NZ_CP012202	241061	242297	f	0	1	NCBI_PGAP	v4.6
207	NZ_CP012202	242324	242819	f	0	1	NCBI_PGAP	v4.6
208	NZ_CP012202	242863	243451	f	0	1	NCBI_PGAP	v4.6
209	NZ_CP012202	243473	243986	f	0	1	NCBI_PGAP	v4.6
210	NZ_CP012202	243987	244449	f	0	1	NCBI_PGAP	v4.6
211	NZ_CP012202	244438	244993	f	0	1	NCBI_PGAP	v4.6
212	NZ_CP012202	244992	245748	f	0	1	NCBI_PGAP	v4.6
213	NZ_CP012202	245737	246193	f	0	1	NCBI_PGAP	v4.6
214	NZ_CP012202	246192	249885	f	0	1	NCBI_PGAP	v4.6
215	NZ_CP012202	250240	251284	f	0	1	NCBI_PGAP	v4.6
216	NZ_CP012202	251321	252224	f	0	1	NCBI_PGAP	v4.6
217	NZ_CP012202	252216	252693	f	0	1	NCBI_PGAP	v4.6
218	NZ_CP012202	252729	253320	f	0	1	NCBI_PGAP	v4.6
219	NZ_CP012202	253316	254783	f	0	1	NCBI_PGAP	v4.6
220	NZ_CP012202	254809	258805	f	0	1	NCBI_PGAP	v4.6
221	NZ_CP012202	258797	259616	f	0	1	NCBI_PGAP	v4.6
222	NZ_CP012202	259608	261051	f	0	1	NCBI_PGAP	v4.6
223	NZ_CP012202	261139	261568	r	0	1	NCBI_PGAP	v4.6
224	NZ_CP012202	261629	262187	r	0	1	NCBI_PGAP	v4.6
225	NZ_CP012202	262259	263591	f	0	1	NCBI_PGAP	v4.6
226	NZ_CP012202	263587	264442	r	0	1	NCBI_PGAP	v4.6
227	NZ_CP012202	264546	267666	f	0	1	NCBI_PGAP	v4.6
228	NZ_CP012202	267823	268531	r	0	1	NCBI_PGAP	v4.6
229	NZ_CP012202	268685	270332	r	0	1	NCBI_PGAP	v4.6
230	NZ_CP012202	270439	271864	r	0	1	NCBI_PGAP	v4.6
231	NZ_CP012202	272013	273096	r	0	1	NCBI_PGAP	v4.6
232	NZ_CP012202	273095	273815	r	0	1	NCBI_PGAP	v4.6
233	NZ_CP012202	273906	274611	r	0	1	NCBI_PGAP	v4.6
234	NZ_CP012202	274724	275792	f	0	1	NCBI_PGAP	v4.6
235	NZ_CP012202	275850	276123	f	0	1	NCBI_PGAP	v4.6
236	NZ_CP012202	277113	278271	f	0	1	NCBI_PGAP	v4.6
237	NZ_CP012202	278260	278788	f	0	1	NCBI_PGAP	v4.6
238	NZ_CP012202	278775	280755	f	0	1	NCBI_PGAP	v4.6
239	NZ_CP012202	281062	281398	r	0	1	NCBI_PGAP	v4.6
240	NZ_CP012202	281387	281684	r	0	1	NCBI_PGAP	v4.6
241	NZ_CP012202	282106	282313	f	0	1	NCBI_PGAP	v4.6
242	NZ_CP012202	282374	283205	r	0	1	NCBI_PGAP	v4.6
243	NZ_CP012202	283275	283659	r	0	1	NCBI_PGAP	v4.6
244	NZ_CP012202	283677	284451	r	0	1	NCBI_PGAP	v4.6
245	NZ_CP012202	284523	285528	r	0	1	NCBI_PGAP	v4.6
246	NZ_CP012202	285655	286414	f	0	1	NCBI_PGAP	v4.6
247	NZ_CP012202	286435	287185	f	0	1	NCBI_PGAP	v4.6
248	NZ_CP012202	287186	287480	r	0	1	NCBI_PGAP	v4.6
249	NZ_CP012202	287538	287946	r	0	1	NCBI_PGAP	v4.6
250	NZ_CP012202	288210	288678	r	0	1	NCBI_PGAP	v4.6
251	NZ_CP012202	288696	290727	r	0	1	NCBI_PGAP	v4.6
252	NZ_CP012202	290739	291633	r	0	1	NCBI_PGAP	v4.6
253	NZ_CP012202	291803	292535	r	0	1	NCBI_PGAP	v4.6
254	NZ_CP012202	293022	294174	f	0	1	NCBI_PGAP	v4.6
255	NZ_CP012202	294544	295291	r	0	1	NCBI_PGAP	v4.6
256	NZ_CP012202	295299	296838	r	0	1	NCBI_PGAP	v4.6
257	NZ_CP012202	297680	298070	r	0	1	NCBI_PGAP	v4.6
258	NZ_CP012202	298642	299002	r	0	1	NCBI_PGAP	v4.6
259	NZ_CP012202	299019	299532	r	0	1	NCBI_PGAP	v4.6
260	NZ_CP012202	299552	300251	r	0	1	NCBI_PGAP	v4.6
261	NZ_CP012202	300255	303402	r	0	1	NCBI_PGAP	v4.6
262	NZ_CP012202	303414	304653	r	0	1	NCBI_PGAP	v4.6
263	NZ_CP012202	304649	305939	r	0	1	NCBI_PGAP	v4.6
264	NZ_CP012202	306025	306970	r	0	1	NCBI_PGAP	v4.6
265	NZ_CP012202	306978	307365	r	0	1	NCBI_PGAP	v4.6
266	NZ_CP012202	307509	308799	r	0	1	NCBI_PGAP	v4.6
267	NZ_CP012202	310159	311344	f	0	1	NCBI_PGAP	v4.6
268	NZ_CP012202	311400	311766	f	0	1	NCBI_PGAP	v4.6
269	NZ_CP012202	311803	313897	f	0	1	NCBI_PGAP	v4.6
270	NZ_CP012202	313893	314397	f	0	1	NCBI_PGAP	v4.6
271	NZ_CP012202	314448	317349	f	0	1	NCBI_PGAP	v4.6
272	NZ_CP012202	317352	318183	f	0	1	NCBI_PGAP	v4.6
273	NZ_CP012202	318197	318827	f	0	1	NCBI_PGAP	v4.6
274	NZ_CP012202	318801	319848	f	0	1	NCBI_PGAP	v4.6
275	NZ_CP012202	320049	321261	f	0	1	NCBI_PGAP	v4.6
276	NZ_CP012202	321327	321693	f	0	1	NCBI_PGAP	v4.6
277	NZ_CP012202	321729	323691	f	0	1	NCBI_PGAP	v4.6
278	NZ_CP012202	323687	324191	f	0	1	NCBI_PGAP	v4.6
279	NZ_CP012202	324195	326502	f	0	1	NCBI_PGAP	v4.6
280	NZ_CP012202	326604	329514	f	0	1	NCBI_PGAP	v4.6
281	NZ_CP012202	329513	330347	f	0	1	NCBI_PGAP	v4.6
282	NZ_CP012202	330355	330973	f	0	1	NCBI_PGAP	v4.6
283	NZ_CP012202	330975	332022	f	0	1	NCBI_PGAP	v4.6
284	NZ_CP012202	332453	332714	f	0	1	NCBI_PGAP	v4.6
285	NZ_CP012202	332847	333519	r	0	1	NCBI_PGAP	v4.6
286	NZ_CP012202	333776	335105	r	0	1	NCBI_PGAP	v4.6
287	NZ_CP012202	335244	337503	r	0	1	NCBI_PGAP	v4.6
288	NZ_CP012202	337809	338844	f	0	1	NCBI_PGAP	v4.6
289	NZ_CP012202	339023	340250	f	0	1	NCBI_PGAP	v4.6
290	NZ_CP012202	340252	341776	f	0	1	NCBI_PGAP	v4.6
291	NZ_CP012202	341847	343647	r	0	1	NCBI_PGAP	v4.6
292	NZ_CP012202	343806	344700	r	0	1	NCBI_PGAP	v4.6
293	NZ_CP012202	344981	345500	f	0	1	NCBI_PGAP	v4.6
294	NZ_CP012202	345496	345655	r	0	1	NCBI_PGAP	v4.6
295	NZ_CP012202	345723	349605	f	0	1	NCBI_PGAP	v4.6
296	NZ_CP012202	349623	349947	r	0	1	NCBI_PGAP	v4.6
297	NZ_CP012202	350011	350950	r	0	1	NCBI_PGAP	v4.6
298	NZ_CP012202	351004	352009	r	0	1	NCBI_PGAP	v4.6
299	NZ_CP012202	352385	353540	f	0	1	NCBI_PGAP	v4.6
300	NZ_CP012202	353576	354644	f	0	1	NCBI_PGAP	v4.6
301	NZ_CP012202	354664	355888	f	0	1	NCBI_PGAP	v4.6
302	NZ_CP012202	355880	356810	f	0	1	NCBI_PGAP	v4.6
303	NZ_CP012202	356854	358540	f	0	1	NCBI_PGAP	v4.6
304	NZ_CP012202	358539	359157	f	0	1	NCBI_PGAP	v4.6
305	NZ_CP012202	359222	359990	f	0	1	NCBI_PGAP	v4.6
306	NZ_CP012202	359986	361135	r	0	1	NCBI_PGAP	v4.6
307	NZ_CP012202	367338	368340	f	0	1	NCBI_PGAP	v4.6
308	NZ_CP012202	368406	369153	r	0	1	NCBI_PGAP	v4.6
309	NZ_CP012202	369331	369793	r	0	1	NCBI_PGAP	v4.6
310	NZ_CP012202	370243	372961	f	0	1	NCBI_PGAP	v4.6
311	NZ_CP012202	373022	373517	r	0	1	NCBI_PGAP	v4.6
312	NZ_CP012202	373627	375844	r	0	1	NCBI_PGAP	v4.6
313	NZ_CP012202	376274	376586	f	0	1	NCBI_PGAP	v4.6
314	NZ_CP012202	376604	377243	f	0	1	NCBI_PGAP	v4.6
315	NZ_CP012202	377261	377867	f	0	1	NCBI_PGAP	v4.6
316	NZ_CP012202	377863	378163	f	0	1	NCBI_PGAP	v4.6
317	NZ_CP012202	378177	379002	f	0	1	NCBI_PGAP	v4.6
318	NZ_CP012202	379017	379293	f	0	1	NCBI_PGAP	v4.6
319	NZ_CP012202	379304	379637	f	0	1	NCBI_PGAP	v4.6
320	NZ_CP012202	379646	380351	f	0	1	NCBI_PGAP	v4.6
321	NZ_CP012202	380353	380764	f	0	1	NCBI_PGAP	v4.6
322	NZ_CP012202	380763	380955	f	0	1	NCBI_PGAP	v4.6
323	NZ_CP012202	380954	381212	f	0	1	NCBI_PGAP	v4.6
324	NZ_CP012202	381296	382406	r	0	1	NCBI_PGAP	v4.6
325	NZ_CP012202	382802	384113	f	0	1	NCBI_PGAP	v4.6
326	NZ_CP012202	384413	386225	r	0	1	NCBI_PGAP	v4.6
327	NZ_CP012202	386435	387287	f	0	1	NCBI_PGAP	v4.6
328	NZ_CP012202	387545	388133	f	0	1	NCBI_PGAP	v4.6
329	NZ_CP012202	388193	390104	r	0	1	NCBI_PGAP	v4.6
330	NZ_CP012202	390512	392702	r	0	1	NCBI_PGAP	v4.6
331	NZ_CP012202	392771	392957	r	0	1	NCBI_PGAP	v4.6
332	NZ_CP012202	392955	393474	f	0	1	NCBI_PGAP	v4.6
333	NZ_CP012202	393622	394063	f	0	1	NCBI_PGAP	v4.6
334	NZ_CP012202	394141	394996	r	0	1	NCBI_PGAP	v4.6
335	NZ_CP012202	395181	395835	r	0	1	NCBI_PGAP	v4.6
336	NZ_CP012202	395991	398688	f	0	1	NCBI_PGAP	v4.6
337	NZ_CP012202	398882	399707	f	0	1	NCBI_PGAP	v4.6
338	NZ_CP012202	399783	401067	r	0	1	NCBI_PGAP	v4.6
339	NZ_CP012202	401334	403686	f	0	1	NCBI_PGAP	v4.6
340	NZ_CP012202	403953	404238	r	0	1	NCBI_PGAP	v4.6
341	NZ_CP012202	404610	405534	r	0	1	NCBI_PGAP	v4.6
342	NZ_CP012202	405745	407389	r	0	1	NCBI_PGAP	v4.6
343	NZ_CP012202	407617	408337	f	0	1	NCBI_PGAP	v4.6
344	NZ_CP012202	408386	409241	r	0	1	NCBI_PGAP	v4.6
345	NZ_CP012202	409483	409822	f	0	1	NCBI_PGAP	v4.6
346	NZ_CP012202	409854	411102	f	0	1	NCBI_PGAP	v4.6
347	NZ_CP012202	411323	413015	f	0	1	NCBI_PGAP	v4.6
348	NZ_CP012202	413198	414125	f	0	1	NCBI_PGAP	v4.6
349	NZ_CP012202	414153	415227	r	0	1	NCBI_PGAP	v4.6
350	NZ_CP012202	415381	416662	r	0	1	NCBI_PGAP	v4.6
351	NZ_CP012202	416666	417680	r	0	1	NCBI_PGAP	v4.6
352	NZ_CP012202	417843	418491	r	0	1	NCBI_PGAP	v4.6
353	NZ_CP012202	418620	419760	f	0	1	NCBI_PGAP	v4.6
354	NZ_CP012202	419759	422906	f	0	1	NCBI_PGAP	v4.6
355	NZ_CP012202	423071	423767	f	0	1	NCBI_PGAP	v4.6
356	NZ_CP012202	423796	426925	r	0	1	NCBI_PGAP	v4.6
357	NZ_CP012202	427251	429537	f	0	1	NCBI_PGAP	v4.6
358	NZ_CP012202	429600	430137	f	0	1	NCBI_PGAP	v4.6
359	NZ_CP012202	430149	432318	f	0	1	NCBI_PGAP	v4.6
360	NZ_CP012202	432383	433190	r	0	1	NCBI_PGAP	v4.6
361	NZ_CP012202	433306	434776	r	0	1	NCBI_PGAP	v4.6
362	NZ_CP012202	434789	435827	r	0	1	NCBI_PGAP	v4.6
363	NZ_CP012202	435847	437056	r	0	1	NCBI_PGAP	v4.6
364	NZ_CP012202	437518	438685	r	0	1	NCBI_PGAP	v4.6
365	NZ_CP012202	438982	439567	r	0	1	NCBI_PGAP	v4.6
