gene_callers_id	contig	start	stop	direction	partial	call_type	source	version
48	NC_018679	60873	62976	f	0	1	NCBI_PGAP	v4.6
49	NC_018679	63313	63550	f	0	1	NCBI_PGAP	v4.6
50	NC_018679	63561	63717	f	0	1	NCBI_PGAP	v4.6
51	NC_018679	63983	64448	f	0	1	NCBI_PGAP	v4.6
52	NC_018679	64448	65258	f	0	1	NCBI_PGAP	v4.6
53	NC_018679	65276	65765	r	0	1	NCBI_PGAP	v4.6
54	NC_018679	65853	66585	r	0	1	NCBI_PGAP	v4.6
55	NC_018679	67064	67538	f	0	1	NCBI_PGAP	v4.6
56	NC_018679	67534	68710	f	0	1	NCBI_PGAP	v4.6
57	NC_018679	68719	71164	f	0	1	NCBI_PGAP	v4.6
58	NC_018679	71327	72524	f	0	1	NCBI_PGAP	v4.6
59	NC_018679	72520	73546	f	0	1	NCBI_PGAP	v4.6
60	NC_018679	73545	73857	f	0	1	NCBI_PGAP	v4.6
61	NC_018679	73997	74861	f	0	1	NCBI_PGAP	v4.6
62	NC_018679	74916	75330	r	0	1	NCBI_PGAP	v4.6
63	NC_018679	75478	76048	f	0	1	NCBI_PGAP	v4.6
64	NC_018679	76044	76902	f	0	1	NCBI_PGAP	v4.6
65	NC_018679	77003	77255	r	0	1	NCBI_PGAP	v4.6
66	NC_018679	77367	79383	f	0	1	NCBI_PGAP	v4.6
67	NC_018679	79428	82029	r	0	1	NCBI_PGAP	v4.6
68	NC_018679	82132	82540	r	0	1	NCBI_PGAP	v4.6
69	NC_018679	83073	84471	f	0	1	NCBI_PGAP	v4.6
70	NC_018679	84584	85004	r	0	1	NCBI_PGAP	v4.6
71	NC_018679	85024	85453	r	0	1	NCBI_PGAP	v4.6
72	NC_018679	85543	85996	r	0	1	NCBI_PGAP	v4.6
73	NC_018679	86125	86926	f	0	1	NCBI_PGAP	v4.6
74	NC_018679	86936	87791	f	0	1	NCBI_PGAP	v4.6
75	NC_018679	87802	89476	f	0	1	NCBI_PGAP	v4.6
76	NC_018679	89707	91468	f	0	1	NCBI_PGAP	v4.6
77	NC_018679	92424	93261	f	0	1	NCBI_PGAP	v4.6
78	NC_018679	93381	94011	f	0	1	NCBI_PGAP	v4.6
79	NC_018679	94148	94397	r	0	1	NCBI_PGAP	v4.6
80	NC_018679	95001	95622	r	0	1	NCBI_PGAP	v4.6
81	NC_018679	99003	99618	r	0	1	NCBI_PGAP	v4.6
82	NC_018679	99809	101903	f	0	1	NCBI_PGAP	v4.6
83	NC_018679	102078	102603	f	0	1	NCBI_PGAP	v4.6
84	NC_018679	102748	103969	r	0	1	NCBI_PGAP	v4.6
85	NC_018679	104181	105105	f	0	1	NCBI_PGAP	v4.6
86	NC_018679	105242	106004	f	0	1	NCBI_PGAP	v4.6
87	NC_018679	106216	107602	f	0	1	NCBI_PGAP	v4.6
88	NC_018679	107604	108717	f	0	1	NCBI_PGAP	v4.6
89	NC_018679	108817	110044	r	0	1	NCBI_PGAP	v4.6
90	NC_018679	110273	111407	r	0	1	NCBI_PGAP	v4.6
91	NC_018679	111403	112174	r	0	1	NCBI_PGAP	v4.6
92	NC_018679	112175	112385	r	0	1	NCBI_PGAP	v4.6
93	NC_018679	112381	113176	r	0	1	NCBI_PGAP	v4.6
94	NC_018679	113168	114770	r	0	1	NCBI_PGAP	v4.6
95	NC_018679	114766	116677	r	0	1	NCBI_PGAP	v4.6
96	NC_018679	117174	118350	r	0	1	NCBI_PGAP	v4.6
97	NC_018679	118346	119519	r	0	1	NCBI_PGAP	v4.6
98	NC_018679	119519	120251	r	0	1	NCBI_PGAP	v4.6
99	NC_018679	120314	121253	r	0	1	NCBI_PGAP	v4.6
100	NC_018679	121449	122511	f	0	1	NCBI_PGAP	v4.6
101	NC_018679	122705	123377	r	0	1	NCBI_PGAP	v4.6
102	NC_018679	123584	124226	f	0	1	NCBI_PGAP	v4.6
103	NC_018679	124395	124668	f	0	1	NCBI_PGAP	v4.6
104	NC_018679	124810	126922	f	0	1	NCBI_PGAP	v4.6
105	NC_018679	126946	127333	f	0	1	NCBI_PGAP	v4.6
106	NC_018679	127336	128044	f	0	1	NCBI_PGAP	v4.6
107	NC_018679	128238	130311	f	0	1	NCBI_PGAP	v4.6
108	NC_018679	130303	131089	f	0	1	NCBI_PGAP	v4.6
109	NC_018679	131090	131564	f	0	1	NCBI_PGAP	v4.6
110	NC_018679	131917	132727	f	0	1	NCBI_PGAP	v4.6
111	NC_018679	132736	133771	f	0	1	NCBI_PGAP	v4.6
112	NC_018679	133767	135288	f	0	1	NCBI_PGAP	v4.6
113	NC_018679	135287	136328	f	0	1	NCBI_PGAP	v4.6
114	NC_018679	136320	137502	f	0	1	NCBI_PGAP	v4.6
115	NC_018679	137562	138234	r	0	1	NCBI_PGAP	v4.6
116	NC_018679	138371	138839	r	0	1	NCBI_PGAP	v4.6
117	NC_018679	139063	139372	f	0	1	NCBI_PGAP	v4.6
118	NC_018679	139522	140710	f	0	1	NCBI_PGAP	v4.6
119	NC_018679	140906	142466	f	0	1	NCBI_PGAP	v4.6
120	NC_018679	142501	143392	r	0	1	NCBI_PGAP	v4.6
121	NC_018679	143569	144172	f	0	1	NCBI_PGAP	v4.6
122	NC_018679	144287	144605	f	0	1	NCBI_PGAP	v4.6
123	NC_018679	144679	145396	r	0	1	NCBI_PGAP	v4.6
124	NC_018679	146644	147790	f	0	1	NCBI_PGAP	v4.6
125	NC_018679	147811	150910	f	0	1	NCBI_PGAP	v4.6
126	NC_018679	150966	151464	f	0	1	NCBI_PGAP	v4.6
127	NC_018679	151577	153419	f	0	1	NCBI_PGAP	v4.6
128	NC_018679	153415	154396	f	0	1	NCBI_PGAP	v4.6
129	NC_018679	154491	155232	r	0	1	NCBI_PGAP	v4.6
130	NC_018679	155354	155873	r	0	1	NCBI_PGAP	v4.6
131	NC_018679	155909	157391	r	0	1	NCBI_PGAP	v4.6
132	NC_018679	157564	158437	f	0	1	NCBI_PGAP	v4.6
133	NC_018679	158518	159961	r	0	1	NCBI_PGAP	v4.6
134	NC_018679	160096	160711	r	0	1	NCBI_PGAP	v4.6
135	NC_018679	160843	163684	r	0	1	NCBI_PGAP	v4.6
136	NC_018679	163778	164096	r	0	1	NCBI_PGAP	v4.6
137	NC_018679	164201	164870	f	0	1	NCBI_PGAP	v4.6
138	NC_018679	164955	166797	r	0	1	NCBI_PGAP	v4.6
139	NC_018679	167010	167523	f	0	1	NCBI_PGAP	v4.6
140	NC_018679	167609	168947	f	0	1	NCBI_PGAP	v4.6
141	NC_018679	169175	170090	f	0	1	NCBI_PGAP	v4.6
142	NC_018679	170156	171434	r	0	1	NCBI_PGAP	v4.6
143	NC_018679	171476	173648	r	0	1	NCBI_PGAP	v4.6
144	NC_018679	174111	174918	f	0	1	NCBI_PGAP	v4.6
145	NC_018679	175016	176525	r	0	1	NCBI_PGAP	v4.6
146	NC_018679	176694	177435	r	0	1	NCBI_PGAP	v4.6
147	NC_018679	177455	178376	r	0	1	NCBI_PGAP	v4.6
148	NC_018679	178381	179077	r	0	1	NCBI_PGAP	v4.6
149	NC_018679	179073	179904	r	0	1	NCBI_PGAP	v4.6
150	NC_018679	179939	181190	r	0	1	NCBI_PGAP	v4.6
151	NC_018679	181189	181426	r	0	1	NCBI_PGAP	v4.6
152	NC_018679	181438	182506	r	0	1	NCBI_PGAP	v4.6
153	NC_018679	182507	183026	r	0	1	NCBI_PGAP	v4.6
154	NC_018679	183378	183864	f	0	1	NCBI_PGAP	v4.6
155	NC_018679	183981	184791	r	0	1	NCBI_PGAP	v4.6
156	NC_018679	184793	185426	r	0	1	NCBI_PGAP	v4.6
157	NC_018679	185497	186856	r	0	1	NCBI_PGAP	v4.6
158	NC_018679	187167	188145	f	0	1	NCBI_PGAP	v4.6
159	NC_018679	188275	188806	f	0	1	NCBI_PGAP	v4.6
160	NC_018679	188947	189445	f	0	1	NCBI_PGAP	v4.6
161	NC_018679	189472	190405	f	0	1	NCBI_PGAP	v4.6
162	NC_018679	190401	191100	r	0	1	NCBI_PGAP	v4.6
163	NC_018679	191122	191542	r	0	1	NCBI_PGAP	v4.6
164	NC_018679	191755	192232	f	0	1	NCBI_PGAP	v4.6
165	NC_018679	192243	193479	f	0	1	NCBI_PGAP	v4.6
166	NC_018679	193555	195058	f	0	1	NCBI_PGAP	v4.6
167	NC_018679	195506	198338	r	0	1	NCBI_PGAP	v4.6
168	NC_018679	198682	200020	f	0	1	NCBI_PGAP	v4.6
169	NC_018679	200085	200670	f	0	1	NCBI_PGAP	v4.6
170	NC_018679	200744	201338	r	0	1	NCBI_PGAP	v4.6
171	NC_018679	201591	202455	f	0	1	NCBI_PGAP	v4.6
172	NC_018679	202866	203868	r	0	1	NCBI_PGAP	v4.6
173	NC_018679	204196	205216	f	0	1	NCBI_PGAP	v4.6
174	NC_018679	205388	206444	f	0	1	NCBI_PGAP	v4.6
175	NC_018679	206436	207576	f	0	1	NCBI_PGAP	v4.6
176	NC_018679	207933	209496	f	0	1	NCBI_PGAP	v4.6
177	NC_018679	209763	210348	f	0	1	NCBI_PGAP	v4.6
178	NC_018679	210556	211510	f	0	1	NCBI_PGAP	v4.6
179	NC_018679	211650	212976	f	0	1	NCBI_PGAP	v4.6
180	NC_018679	213146	214244	f	0	1	NCBI_PGAP	v4.6
181	NC_018679	214273	216403	r	0	1	NCBI_PGAP	v4.6
182	NC_018679	216712	218167	r	0	1	NCBI_PGAP	v4.6
183	NC_018679	218233	220978	r	0	1	NCBI_PGAP	v4.6
184	NC_018679	221283	222768	r	0	1	NCBI_PGAP	v4.6
185	NC_018679	222928	223687	f	0	1	NCBI_PGAP	v4.6
186	NC_018679	223991	225539	f	0	1	NCBI_PGAP	v4.6
187	NC_018679	225647	226232	f	0	1	NCBI_PGAP	v4.6
188	NC_018679	226367	226871	f	0	1	NCBI_PGAP	v4.6
189	NC_018679	227037	227952	f	0	1	NCBI_PGAP	v4.6
190	NC_018679	227948	228575	f	0	1	NCBI_PGAP	v4.6
191	NC_018679	228549	229197	f	0	1	NCBI_PGAP	v4.6
192	NC_018679	229206	229527	f	0	1	NCBI_PGAP	v4.6
193	NC_018679	229510	231259	f	0	1	NCBI_PGAP	v4.6
194	NC_018679	231261	232164	f	0	1	NCBI_PGAP	v4.6
195	NC_018679	232160	233387	f	0	1	NCBI_PGAP	v4.6
196	NC_018679	233386	235099	f	0	1	NCBI_PGAP	v4.6
197	NC_018679	235098	236334	f	0	1	NCBI_PGAP	v4.6
198	NC_018679	236361	236856	f	0	1	NCBI_PGAP	v4.6
199	NC_018679	236901	237489	f	0	1	NCBI_PGAP	v4.6
200	NC_018679	237511	238012	f	0	1	NCBI_PGAP	v4.6
201	NC_018679	238013	238475	f	0	1	NCBI_PGAP	v4.6
202	NC_018679	238464	238986	f	0	1	NCBI_PGAP	v4.6
203	NC_018679	238985	239729	f	0	1	NCBI_PGAP	v4.6
204	NC_018679	239718	240207	f	0	1	NCBI_PGAP	v4.6
205	NC_018679	244286	245330	f	0	1	NCBI_PGAP	v4.6
206	NC_018679	245367	246270	f	0	1	NCBI_PGAP	v4.6
207	NC_018679	246262	246739	f	0	1	NCBI_PGAP	v4.6
208	NC_018679	246775	247381	f	0	1	NCBI_PGAP	v4.6
209	NC_018679	247377	248844	f	0	1	NCBI_PGAP	v4.6
210	NC_018679	248870	252866	f	0	1	NCBI_PGAP	v4.6
211	NC_018679	252858	253677	f	0	1	NCBI_PGAP	v4.6
212	NC_018679	253669	255112	f	0	1	NCBI_PGAP	v4.6
213	NC_018679	255199	255628	r	0	1	NCBI_PGAP	v4.6
214	NC_018679	255689	256247	r	0	1	NCBI_PGAP	v4.6
215	NC_018679	256319	257651	f	0	1	NCBI_PGAP	v4.6
216	NC_018679	257647	258502	r	0	1	NCBI_PGAP	v4.6
217	NC_018679	258606	261726	f	0	1	NCBI_PGAP	v4.6
218	NC_018679	261883	262591	r	0	1	NCBI_PGAP	v4.6
219	NC_018679	262745	264392	r	0	1	NCBI_PGAP	v4.6
220	NC_018679	264499	265924	r	0	1	NCBI_PGAP	v4.6
221	NC_018679	266073	267156	r	0	1	NCBI_PGAP	v4.6
222	NC_018679	267155	267875	r	0	1	NCBI_PGAP	v4.6
223	NC_018679	267966	268671	r	0	1	NCBI_PGAP	v4.6
224	NC_018679	268784	269852	f	0	1	NCBI_PGAP	v4.6
225	NC_018679	269911	270184	f	0	1	NCBI_PGAP	v4.6
226	NC_018679	271320	272208	f	0	1	NCBI_PGAP	v4.6
227	NC_018679	272210	272822	f	0	1	NCBI_PGAP	v4.6
228	NC_018679	272843	273758	f	0	1	NCBI_PGAP	v4.6
229	NC_018679	273797	274664	r	0	1	NCBI_PGAP	v4.6
230	NC_018679	274776	275484	f	0	1	NCBI_PGAP	v4.6
231	NC_018679	276966	278247	f	0	1	NCBI_PGAP	v4.6
232	NC_018679	278249	279431	f	0	1	NCBI_PGAP	v4.6
233	NC_018679	279446	282554	f	0	1	NCBI_PGAP	v4.6
234	NC_018679	282597	283476	f	0	1	NCBI_PGAP	v4.6
235	NC_018679	283759	284002	f	0	1	NCBI_PGAP	v4.6
236	NC_018679	284218	284626	r	0	1	NCBI_PGAP	v4.6
237	NC_018679	284613	286221	r	0	1	NCBI_PGAP	v4.6
238	NC_018679	286341	288084	r	0	1	NCBI_PGAP	v4.6
239	NC_018679	288052	288775	r	0	1	NCBI_PGAP	v4.6
240	NC_018679	288775	289510	r	0	1	NCBI_PGAP	v4.6
241	NC_018679	290401	291091	f	0	1	NCBI_PGAP	v4.6
242	NC_018679	291074	292514	f	0	1	NCBI_PGAP	v4.6
243	NC_018679	293708	294026	f	0	1	NCBI_PGAP	v4.6
244	NC_018679	294130	294622	f	0	1	NCBI_PGAP	v4.6
245	NC_018679	294702	295056	f	0	1	NCBI_PGAP	v4.6
246	NC_018679	295071	295965	f	0	1	NCBI_PGAP	v4.6
247	NC_018679	295985	296456	f	0	1	NCBI_PGAP	v4.6
248	NC_018679	297213	298050	f	0	1	NCBI_PGAP	v4.6
249	NC_018679	298844	299279	f	0	1	NCBI_PGAP	v4.6
250	NC_018679	299354	301598	f	0	1	NCBI_PGAP	v4.6
251	NC_018679	301609	301963	f	0	1	NCBI_PGAP	v4.6
252	NC_018679	301971	302310	f	0	1	NCBI_PGAP	v4.6
253	NC_018679	302302	302968	f	0	1	NCBI_PGAP	v4.6
254	NC_018679	302951	303362	f	0	1	NCBI_PGAP	v4.6
255	NC_018679	303379	303751	f	0	1	NCBI_PGAP	v4.6
256	NC_018679	303850	304096	f	0	1	NCBI_PGAP	v4.6
257	NC_018679	304508	305834	r	0	1	NCBI_PGAP	v4.6
258	NC_018679	305991	306738	r	0	1	NCBI_PGAP	v4.6
259	NC_018679	306747	308562	r	0	1	NCBI_PGAP	v4.6
260	NC_018679	309227	309959	r	0	1	NCBI_PGAP	v4.6
261	NC_018679	309951	310482	r	0	1	NCBI_PGAP	v4.6
262	NC_018679	310603	310999	f	0	1	NCBI_PGAP	v4.6
263	NC_018679	311622	312912	r	0	1	NCBI_PGAP	v4.6
264	NC_018679	313495	314005	f	0	1	NCBI_PGAP	v4.6
265	NC_018679	314185	314995	r	0	1	NCBI_PGAP	v4.6
266	NC_018679	315314	316499	f	0	1	NCBI_PGAP	v4.6
267	NC_018679	316555	316921	f	0	1	NCBI_PGAP	v4.6
268	NC_018679	316958	319052	f	0	1	NCBI_PGAP	v4.6
269	NC_018679	319048	319552	f	0	1	NCBI_PGAP	v4.6
270	NC_018679	319603	322504	f	0	1	NCBI_PGAP	v4.6
271	NC_018679	322507	323338	f	0	1	NCBI_PGAP	v4.6
272	NC_018679	323352	323982	f	0	1	NCBI_PGAP	v4.6
273	NC_018679	323956	325003	f	0	1	NCBI_PGAP	v4.6
274	NC_018679	325204	326416	f	0	1	NCBI_PGAP	v4.6
275	NC_018679	326481	326847	f	0	1	NCBI_PGAP	v4.6
276	NC_018679	326885	328847	f	0	1	NCBI_PGAP	v4.6
277	NC_018679	328843	329347	f	0	1	NCBI_PGAP	v4.6
278	NC_018679	329351	331658	f	0	1	NCBI_PGAP	v4.6
279	NC_018679	331760	334670	f	0	1	NCBI_PGAP	v4.6
280	NC_018679	334669	335503	f	0	1	NCBI_PGAP	v4.6
281	NC_018679	335511	336129	f	0	1	NCBI_PGAP	v4.6
282	NC_018679	336131	337178	f	0	1	NCBI_PGAP	v4.6
283	NC_018679	337596	337857	f	0	1	NCBI_PGAP	v4.6
284	NC_018679	337990	338662	r	0	1	NCBI_PGAP	v4.6
285	NC_018679	338940	341199	r	0	1	NCBI_PGAP	v4.6
286	NC_018679	341505	342540	f	0	1	NCBI_PGAP	v4.6
287	NC_018679	342718	343945	f	0	1	NCBI_PGAP	v4.6
288	NC_018679	343947	345471	f	0	1	NCBI_PGAP	v4.6
289	NC_018679	345542	347342	r	0	1	NCBI_PGAP	v4.6
290	NC_018679	347501	348395	r	0	1	NCBI_PGAP	v4.6
291	NC_018679	348676	349195	f	0	1	NCBI_PGAP	v4.6
292	NC_018679	349191	349350	r	0	1	NCBI_PGAP	v4.6
293	NC_018679	349418	353300	f	0	1	NCBI_PGAP	v4.6
294	NC_018679	353318	353642	r	0	1	NCBI_PGAP	v4.6
295	NC_018679	353706	354645	r	0	1	NCBI_PGAP	v4.6
296	NC_018679	354699	355704	r	0	1	NCBI_PGAP	v4.6
297	NC_018679	356080	357235	f	0	1	NCBI_PGAP	v4.6
298	NC_018679	357271	358339	f	0	1	NCBI_PGAP	v4.6
299	NC_018679	358359	359583	f	0	1	NCBI_PGAP	v4.6
300	NC_018679	359575	360505	f	0	1	NCBI_PGAP	v4.6
301	NC_018679	360549	362235	f	0	1	NCBI_PGAP	v4.6
302	NC_018679	362234	362852	f	0	1	NCBI_PGAP	v4.6
303	NC_018679	362917	363685	f	0	1	NCBI_PGAP	v4.6
304	NC_018679	363681	364830	r	0	1	NCBI_PGAP	v4.6
305	NC_018679	371218	372220	f	0	1	NCBI_PGAP	v4.6
306	NC_018679	372286	373033	r	0	1	NCBI_PGAP	v4.6
307	NC_018679	373209	373671	r	0	1	NCBI_PGAP	v4.6
308	NC_018679	374159	376877	f	0	1	NCBI_PGAP	v4.6
309	NC_018679	376929	377424	r	0	1	NCBI_PGAP	v4.6
310	NC_018679	377465	379682	r	0	1	NCBI_PGAP	v4.6
311	NC_018679	380112	380424	f	0	1	NCBI_PGAP	v4.6
312	NC_018679	380442	381081	f	0	1	NCBI_PGAP	v4.6
313	NC_018679	381099	381705	f	0	1	NCBI_PGAP	v4.6
314	NC_018679	381701	382001	f	0	1	NCBI_PGAP	v4.6
315	NC_018679	382015	382840	f	0	1	NCBI_PGAP	v4.6
316	NC_018679	382855	383131	f	0	1	NCBI_PGAP	v4.6
317	NC_018679	383142	383475	f	0	1	NCBI_PGAP	v4.6
318	NC_018679	383484	384189	f	0	1	NCBI_PGAP	v4.6
319	NC_018679	384191	384602	f	0	1	NCBI_PGAP	v4.6
320	NC_018679	384601	384793	f	0	1	NCBI_PGAP	v4.6
321	NC_018679	384792	385050	f	0	1	NCBI_PGAP	v4.6
322	NC_018679	385135	386245	r	0	1	NCBI_PGAP	v4.6
323	NC_018679	386642	387953	f	0	1	NCBI_PGAP	v4.6
324	NC_018679	388247	390065	r	0	1	NCBI_PGAP	v4.6
325	NC_018679	390274	391126	f	0	1	NCBI_PGAP	v4.6
326	NC_018679	391384	391972	f	0	1	NCBI_PGAP	v4.6
327	NC_018679	392040	393951	r	0	1	NCBI_PGAP	v4.6
328	NC_018679	394359	396549	r	0	1	NCBI_PGAP	v4.6
329	NC_018679	396618	396804	r	0	1	NCBI_PGAP	v4.6
330	NC_018679	396802	397321	f	0	1	NCBI_PGAP	v4.6
331	NC_018679	397469	397910	f	0	1	NCBI_PGAP	v4.6
332	NC_018679	398021	398876	r	0	1	NCBI_PGAP	v4.6
333	NC_018679	399061	399715	r	0	1	NCBI_PGAP	v4.6
334	NC_018679	399871	402568	f	0	1	NCBI_PGAP	v4.6
335	NC_018679	402762	403575	f	0	1	NCBI_PGAP	v4.6
336	NC_018679	403663	404947	r	0	1	NCBI_PGAP	v4.6
337	NC_018679	405214	407566	f	0	1	NCBI_PGAP	v4.6
338	NC_018679	407833	408118	r	0	1	NCBI_PGAP	v4.6
339	NC_018679	408490	409414	r	0	1	NCBI_PGAP	v4.6
340	NC_018679	409626	411270	r	0	1	NCBI_PGAP	v4.6
341	NC_018679	411498	412218	f	0	1	NCBI_PGAP	v4.6
342	NC_018679	412267	413122	r	0	1	NCBI_PGAP	v4.6
343	NC_018679	413364	413703	f	0	1	NCBI_PGAP	v4.6
344	NC_018679	413735	414983	f	0	1	NCBI_PGAP	v4.6
345	NC_018679	415205	416897	f	0	1	NCBI_PGAP	v4.6
346	NC_018679	417081	418008	f	0	1	NCBI_PGAP	v4.6
347	NC_018679	419265	420546	r	0	1	NCBI_PGAP	v4.6
348	NC_018679	420550	421564	r	0	1	NCBI_PGAP	v4.6
349	NC_018679	421727	422375	r	0	1	NCBI_PGAP	v4.6
350	NC_018679	422504	423644	f	0	1	NCBI_PGAP	v4.6
351	NC_018679	423643	426790	f	0	1	NCBI_PGAP	v4.6
352	NC_018679	426955	427651	f	0	1	NCBI_PGAP	v4.6
353	NC_018679	427680	430809	r	0	1	NCBI_PGAP	v4.6
354	NC_018679	431135	433421	f	0	1	NCBI_PGAP	v4.6
355	NC_018679	433484	434021	f	0	1	NCBI_PGAP	v4.6
356	NC_018679	434033	436202	f	0	1	NCBI_PGAP	v4.6
357	NC_018679	436268	437075	r	0	1	NCBI_PGAP	v4.6
358	NC_018679	437192	438662	r	0	1	NCBI_PGAP	v4.6
359	NC_018679	438675	439713	r	0	1	NCBI_PGAP	v4.6
360	NC_018679	439733	440942	r	0	1	NCBI_PGAP	v4.6
361	NC_018679	441404	442571	r	0	1	NCBI_PGAP	v4.6
362	NC_018679	442868	443453	r	0	1	NCBI_PGAP	v4.6
363	NC_018679	443553	444561	r	0	1	NCBI_PGAP	v4.6
364	NC_018679	444626	445304	r	0	1	NCBI_PGAP	v4.6
365	NC_018679	445609	446431	f	0	1	NCBI_PGAP	v4.6
366	NC_018679	446603	446912	f	0	1	NCBI_PGAP	v4.6
367	NC_018679	446921	447122	f	0	1	NCBI_PGAP	v4.6
368	NC_018679	447205	448087	r	0	1	NCBI_PGAP	v4.6
369	NC_018679	448313	449786	r	0	1	NCBI_PGAP	v4.6
370	NC_018679	449907	450975	r	0	1	NCBI_PGAP	v4.6
371	NC_018679	451005	451521	r	0	1	NCBI_PGAP	v4.6
372	NC_018679	451791	453564	r	0	1	NCBI_PGAP	v4.6
373	NC_018679	453566	454094	r	0	1	NCBI_PGAP	v4.6
374	NC_018679	454090	454702	r	0	1	NCBI_PGAP	v4.6
375	NC_018679	454704	455283	r	0	1	NCBI_PGAP	v4.6
376	NC_018679	455270	456338	r	0	1	NCBI_PGAP	v4.6
377	NC_018679	456474	459138	f	0	1	NCBI_PGAP	v4.6
378	NC_018679	459215	460907	f	0	1	NCBI_PGAP	v4.6
379	NC_018679	461217	461475	f	0	1	NCBI_PGAP	v4.6
380	NC_018679	461756	462614	f	0	1	NCBI_PGAP	v4.6
381	NC_018679	462771	463299	r	0	1	NCBI_PGAP	v4.6
382	NC_018679	463736	465215	f	0	1	NCBI_PGAP	v4.6
383	NC_018679	465477	465645	f	0	1	NCBI_PGAP	v4.6
384	NC_018679	465772	466018	f	0	1	NCBI_PGAP	v4.6
385	NC_018679	466033	466612	r	0	1	NCBI_PGAP	v4.6
386	NC_018679	466822	467677	r	0	1	NCBI_PGAP	v4.6
387	NC_018679	470278	471589	r	0	1	NCBI_PGAP	v4.6
388	NC_018679	471607	472990	r	0	1	NCBI_PGAP	v4.6
389	NC_018679	473043	474255	r	0	1	NCBI_PGAP	v4.6
390	NC_018679	474292	475204	r	0	1	NCBI_PGAP	v4.6
391	NC_018679	475200	476046	r	0	1	NCBI_PGAP	v4.6
392	NC_018679	476042	477056	r	0	1	NCBI_PGAP	v4.6
393	NC_018679	477668	478079	f	0	1	NCBI_PGAP	v4.6
394	NC_018679	478133	479090	r	0	1	NCBI_PGAP	v4.6
395	NC_018679	479251	480001	f	0	1	NCBI_PGAP	v4.6
396	NC_018679	480006	481260	f	0	1	NCBI_PGAP	v4.6
397	NC_018679	481314	482196	r	0	1	NCBI_PGAP	v4.6
