gene_callers_id	contig	start	stop	direction	partial	call_type	source	version
97	NZ_CABDXM010000001	113241	114444	r	0	1	NCBI_PGAP	v4.6
98	NZ_CABDXM010000001	114743	115385	f	0	1	NCBI_PGAP	v4.6
99	NZ_CABDXM010000001	115554	115827	f	0	1	NCBI_PGAP	v4.6
100	NZ_CABDXM010000001	115969	118081	f	0	1	NCBI_PGAP	v4.6
101	NZ_CABDXM010000001	118105	118492	f	0	1	NCBI_PGAP	v4.6
102	NZ_CABDXM010000001	118495	119203	f	0	1	NCBI_PGAP	v4.6
103	NZ_CABDXM010000001	119397	121470	f	0	1	NCBI_PGAP	v4.6
104	NZ_CABDXM010000001	121462	122239	f	0	1	NCBI_PGAP	v4.6
105	NZ_CABDXM010000001	122248	122722	f	0	1	NCBI_PGAP	v4.6
106	NZ_CABDXM010000001	123153	123963	f	0	1	NCBI_PGAP	v4.6
107	NZ_CABDXM010000001	123972	125007	f	0	1	NCBI_PGAP	v4.6
108	NZ_CABDXM010000001	125003	126524	f	0	1	NCBI_PGAP	v4.6
109	NZ_CABDXM010000001	126523	127555	f	0	1	NCBI_PGAP	v4.6
110	NZ_CABDXM010000001	127557	128739	f	0	1	NCBI_PGAP	v4.6
111	NZ_CABDXM010000001	128853	129882	r	0	1	NCBI_PGAP	v4.6
112	NZ_CABDXM010000001	130576	130720	f	0	1	NCBI_PGAP	v4.6
113	NZ_CABDXM010000001	130752	131040	f	0	1	NCBI_PGAP	v4.6
114	NZ_CABDXM010000001	131050	131251	f	0	1	NCBI_PGAP	v4.6
115	NZ_CABDXM010000001	134426	135098	r	0	1	NCBI_PGAP	v4.6
116	NZ_CABDXM010000001	135235	135703	r	0	1	NCBI_PGAP	v4.6
117	NZ_CABDXM010000001	135927	136236	f	0	1	NCBI_PGAP	v4.6
118	NZ_CABDXM010000001	136386	137574	f	0	1	NCBI_PGAP	v4.6
119	NZ_CABDXM010000001	137770	139330	f	0	1	NCBI_PGAP	v4.6
120	NZ_CABDXM010000001	139371	140256	r	0	1	NCBI_PGAP	v4.6
121	NZ_CABDXM010000001	140433	141036	f	0	1	NCBI_PGAP	v4.6
122	NZ_CABDXM010000001	141151	141469	f	0	1	NCBI_PGAP	v4.6
123	NZ_CABDXM010000001	142292	143012	f	0	1	NCBI_PGAP	v4.6
124	NZ_CABDXM010000001	143328	144474	f	0	1	NCBI_PGAP	v4.6
125	NZ_CABDXM010000001	144495	147594	f	0	1	NCBI_PGAP	v4.6
126	NZ_CABDXM010000001	147650	148148	f	0	1	NCBI_PGAP	v4.6
127	NZ_CABDXM010000001	148261	150103	f	0	1	NCBI_PGAP	v4.6
128	NZ_CABDXM010000001	150099	151080	f	0	1	NCBI_PGAP	v4.6
129	NZ_CABDXM010000001	151175	151916	r	0	1	NCBI_PGAP	v4.6
130	NZ_CABDXM010000001	152038	152557	r	0	1	NCBI_PGAP	v4.6
131	NZ_CABDXM010000001	152593	154075	r	0	1	NCBI_PGAP	v4.6
132	NZ_CABDXM010000001	154248	155121	f	0	1	NCBI_PGAP	v4.6
133	NZ_CABDXM010000001	155202	156645	r	0	1	NCBI_PGAP	v4.6
134	NZ_CABDXM010000001	156780	157395	r	0	1	NCBI_PGAP	v4.6
135	NZ_CABDXM010000001	157527	160368	r	0	1	NCBI_PGAP	v4.6
136	NZ_CABDXM010000001	160462	160780	r	0	1	NCBI_PGAP	v4.6
137	NZ_CABDXM010000001	160885	161554	f	0	1	NCBI_PGAP	v4.6
138	NZ_CABDXM010000001	161639	163481	r	0	1	NCBI_PGAP	v4.6
139	NZ_CABDXM010000001	163694	164207	f	0	1	NCBI_PGAP	v4.6
140	NZ_CABDXM010000001	164293	165631	f	0	1	NCBI_PGAP	v4.6
141	NZ_CABDXM010000001	165860	166775	f	0	1	NCBI_PGAP	v4.6
142	NZ_CABDXM010000001	166841	168119	r	0	1	NCBI_PGAP	v4.6
143	NZ_CABDXM010000001	168161	170333	r	0	1	NCBI_PGAP	v4.6
144	NZ_CABDXM010000001	170796	171609	f	0	1	NCBI_PGAP	v4.6
145	NZ_CABDXM010000001	171601	173110	r	0	1	NCBI_PGAP	v4.6
146	NZ_CABDXM010000001	173278	174019	r	0	1	NCBI_PGAP	v4.6
147	NZ_CABDXM010000001	174039	174960	r	0	1	NCBI_PGAP	v4.6
148	NZ_CABDXM010000001	174965	175661	r	0	1	NCBI_PGAP	v4.6
149	NZ_CABDXM010000001	175657	176488	r	0	1	NCBI_PGAP	v4.6
150	NZ_CABDXM010000001	176523	177774	r	0	1	NCBI_PGAP	v4.6
151	NZ_CABDXM010000001	177773	178010	r	0	1	NCBI_PGAP	v4.6
152	NZ_CABDXM010000001	178022	179090	r	0	1	NCBI_PGAP	v4.6
153	NZ_CABDXM010000001	179091	179610	r	0	1	NCBI_PGAP	v4.6
154	NZ_CABDXM010000001	179962	180448	f	0	1	NCBI_PGAP	v4.6
155	NZ_CABDXM010000001	180536	181778	f	0	1	NCBI_PGAP	v4.6
156	NZ_CABDXM010000001	181809	182619	r	0	1	NCBI_PGAP	v4.6
157	NZ_CABDXM010000001	182621	183254	r	0	1	NCBI_PGAP	v4.6
158	NZ_CABDXM010000001	183325	184684	r	0	1	NCBI_PGAP	v4.6
159	NZ_CABDXM010000001	184995	185973	f	0	1	NCBI_PGAP	v4.6
160	NZ_CABDXM010000001	186103	186634	f	0	1	NCBI_PGAP	v4.6
161	NZ_CABDXM010000001	186775	187261	f	0	1	NCBI_PGAP	v4.6
162	NZ_CABDXM010000001	187288	188236	f	0	1	NCBI_PGAP	v4.6
163	NZ_CABDXM010000001	188232	188931	r	0	1	NCBI_PGAP	v4.6
164	NZ_CABDXM010000001	188953	189373	r	0	1	NCBI_PGAP	v4.6
165	NZ_CABDXM010000001	189585	190062	f	0	1	NCBI_PGAP	v4.6
166	NZ_CABDXM010000001	190073	191309	f	0	1	NCBI_PGAP	v4.6
167	NZ_CABDXM010000001	191385	192888	f	0	1	NCBI_PGAP	v4.6
168	NZ_CABDXM010000001	193323	196155	r	0	1	NCBI_PGAP	v4.6
169	NZ_CABDXM010000001	196499	197837	f	0	1	NCBI_PGAP	v4.6
170	NZ_CABDXM010000001	197902	198487	f	0	1	NCBI_PGAP	v4.6
171	NZ_CABDXM010000001	198561	199155	r	0	1	NCBI_PGAP	v4.6
172	NZ_CABDXM010000001	199408	200272	f	0	1	NCBI_PGAP	v4.6
173	NZ_CABDXM010000001	200649	201978	r	0	1	NCBI_PGAP	v4.6
174	NZ_CABDXM010000001	202126	203128	r	0	1	NCBI_PGAP	v4.6
175	NZ_CABDXM010000001	203456	204476	f	0	1	NCBI_PGAP	v4.6
176	NZ_CABDXM010000001	204648	205704	f	0	1	NCBI_PGAP	v4.6
177	NZ_CABDXM010000001	205696	206836	f	0	1	NCBI_PGAP	v4.6
178	NZ_CABDXM010000001	207193	208756	f	0	1	NCBI_PGAP	v4.6
179	NZ_CABDXM010000001	209023	209650	f	0	1	NCBI_PGAP	v4.6
180	NZ_CABDXM010000001	209859	210813	f	0	1	NCBI_PGAP	v4.6
181	NZ_CABDXM010000001	210992	212279	f	0	1	NCBI_PGAP	v4.6
182	NZ_CABDXM010000001	212357	214487	r	0	1	NCBI_PGAP	v4.6
183	NZ_CABDXM010000001	214796	216251	r	0	1	NCBI_PGAP	v4.6
184	NZ_CABDXM010000001	216317	219062	r	0	1	NCBI_PGAP	v4.6
185	NZ_CABDXM010000001	219342	220671	r	0	1	NCBI_PGAP	v4.6
186	NZ_CABDXM010000001	220810	222295	r	0	1	NCBI_PGAP	v4.6
187	NZ_CABDXM010000001	222455	223214	f	0	1	NCBI_PGAP	v4.6
188	NZ_CABDXM010000001	223518	225066	f	0	1	NCBI_PGAP	v4.6
189	NZ_CABDXM010000001	225173	225758	f	0	1	NCBI_PGAP	v4.6
190	NZ_CABDXM010000001	225893	226397	f	0	1	NCBI_PGAP	v4.6
191	NZ_CABDXM010000001	226563	227478	f	0	1	NCBI_PGAP	v4.6
192	NZ_CABDXM010000001	227474	228101	f	0	1	NCBI_PGAP	v4.6
193	NZ_CABDXM010000001	228075	228723	f	0	1	NCBI_PGAP	v4.6
194	NZ_CABDXM010000001	228732	229053	f	0	1	NCBI_PGAP	v4.6
195	NZ_CABDXM010000001	229036	230785	f	0	1	NCBI_PGAP	v4.6
196	NZ_CABDXM010000001	230787	231690	f	0	1	NCBI_PGAP	v4.6
197	NZ_CABDXM010000001	231686	232913	f	0	1	NCBI_PGAP	v4.6
198	NZ_CABDXM010000001	232912	234625	f	0	1	NCBI_PGAP	v4.6
199	NZ_CABDXM010000001	234624	235860	f	0	1	NCBI_PGAP	v4.6
200	NZ_CABDXM010000001	235887	236382	f	0	1	NCBI_PGAP	v4.6
201	NZ_CABDXM010000001	236426	237014	f	0	1	NCBI_PGAP	v4.6
202	NZ_CABDXM010000001	237036	237549	f	0	1	NCBI_PGAP	v4.6
203	NZ_CABDXM010000001	237550	238012	f	0	1	NCBI_PGAP	v4.6
204	NZ_CABDXM010000001	238001	238523	f	0	1	NCBI_PGAP	v4.6
205	NZ_CABDXM010000001	238522	239266	f	0	1	NCBI_PGAP	v4.6
206	NZ_CABDXM010000001	239255	239747	f	0	1	NCBI_PGAP	v4.6
207	NZ_CABDXM010000001	239746	243445	f	0	1	NCBI_PGAP	v4.6
208	NZ_CABDXM010000001	243800	244844	f	0	1	NCBI_PGAP	v4.6
209	NZ_CABDXM010000001	244881	245784	f	0	1	NCBI_PGAP	v4.6
210	NZ_CABDXM010000001	245776	246253	f	0	1	NCBI_PGAP	v4.6
211	NZ_CABDXM010000001	246289	246895	f	0	1	NCBI_PGAP	v4.6
212	NZ_CABDXM010000001	246891	248358	f	0	1	NCBI_PGAP	v4.6
213	NZ_CABDXM010000001	248384	252380	f	0	1	NCBI_PGAP	v4.6
214	NZ_CABDXM010000001	252372	253191	f	0	1	NCBI_PGAP	v4.6
215	NZ_CABDXM010000001	253183	254626	f	0	1	NCBI_PGAP	v4.6
216	NZ_CABDXM010000001	254714	255143	r	0	1	NCBI_PGAP	v4.6
217	NZ_CABDXM010000001	255208	255766	r	0	1	NCBI_PGAP	v4.6
218	NZ_CABDXM010000001	255838	257170	f	0	1	NCBI_PGAP	v4.6
219	NZ_CABDXM010000001	257166	258021	r	0	1	NCBI_PGAP	v4.6
220	NZ_CABDXM010000001	258125	261245	f	0	1	NCBI_PGAP	v4.6
221	NZ_CABDXM010000001	261402	262110	r	0	1	NCBI_PGAP	v4.6
222	NZ_CABDXM010000001	262264	263911	r	0	1	NCBI_PGAP	v4.6
223	NZ_CABDXM010000001	264018	265443	r	0	1	NCBI_PGAP	v4.6
224	NZ_CABDXM010000001	265592	266675	r	0	1	NCBI_PGAP	v4.6
225	NZ_CABDXM010000001	266674	267394	r	0	1	NCBI_PGAP	v4.6
226	NZ_CABDXM010000001	267485	268190	r	0	1	NCBI_PGAP	v4.6
227	NZ_CABDXM010000001	268303	269371	f	0	1	NCBI_PGAP	v4.6
228	NZ_CABDXM010000001	269430	269703	f	0	1	NCBI_PGAP	v4.6
229	NZ_CABDXM010000001	270917	271301	f	0	1	NCBI_PGAP	v4.6
230	NZ_CABDXM010000001	271405	271897	f	0	1	NCBI_PGAP	v4.6
231	NZ_CABDXM010000001	272074	272911	f	0	1	NCBI_PGAP	v4.6
232	NZ_CABDXM010000001	273846	275253	r	0	1	NCBI_PGAP	v4.6
233	NZ_CABDXM010000001	275236	275920	r	0	1	NCBI_PGAP	v4.6
234	NZ_CABDXM010000001	276667	277177	f	0	1	NCBI_PGAP	v4.6
235	NZ_CABDXM010000001	277176	278541	f	0	1	NCBI_PGAP	v4.6
236	NZ_CABDXM010000001	278537	280556	f	0	1	NCBI_PGAP	v4.6
237	NZ_CABDXM010000001	280552	283690	f	0	1	NCBI_PGAP	v4.6
238	NZ_CABDXM010000001	283947	284340	f	0	1	NCBI_PGAP	v4.6
239	NZ_CABDXM010000001	284348	285263	f	0	1	NCBI_PGAP	v4.6
240	NZ_CABDXM010000001	285259	285754	f	0	1	NCBI_PGAP	v4.6
241	NZ_CABDXM010000001	285788	286271	f	0	1	NCBI_PGAP	v4.6
242	NZ_CABDXM010000001	286285	286984	f	0	1	NCBI_PGAP	v4.6
243	NZ_CABDXM010000001	287247	287442	r	0	1	NCBI_PGAP	v4.6
244	NZ_CABDXM010000001	288541	290656	r	0	1	NCBI_PGAP	v4.6
245	NZ_CABDXM010000001	291892	292324	f	0	1	NCBI_PGAP	v4.6
246	NZ_CABDXM010000001	292396	292753	f	0	1	NCBI_PGAP	v4.6
247	NZ_CABDXM010000001	292781	293627	f	0	1	NCBI_PGAP	v4.6
248	NZ_CABDXM010000001	293623	295558	f	0	1	NCBI_PGAP	v4.6
249	NZ_CABDXM010000001	295557	296316	f	0	1	NCBI_PGAP	v4.6
250	NZ_CABDXM010000001	296312	297107	f	0	1	NCBI_PGAP	v4.6
251	NZ_CABDXM010000001	297119	298343	f	0	1	NCBI_PGAP	v4.6
252	NZ_CABDXM010000001	298357	298912	f	0	1	NCBI_PGAP	v4.6
253	NZ_CABDXM010000001	298908	299343	f	0	1	NCBI_PGAP	v4.6
254	NZ_CABDXM010000001	299344	300343	f	0	1	NCBI_PGAP	v4.6
255	NZ_CABDXM010000001	300360	302238	f	0	1	NCBI_PGAP	v4.6
256	NZ_CABDXM010000001	302256	302472	f	0	1	NCBI_PGAP	v4.6
257	NZ_CABDXM010000001	302471	302699	f	0	1	NCBI_PGAP	v4.6
258	NZ_CABDXM010000001	302691	303078	f	0	1	NCBI_PGAP	v4.6
259	NZ_CABDXM010000001	303067	303814	f	0	1	NCBI_PGAP	v4.6
260	NZ_CABDXM010000001	303820	304954	f	0	1	NCBI_PGAP	v4.6
261	NZ_CABDXM010000001	304953	307260	f	0	1	NCBI_PGAP	v4.6
262	NZ_CABDXM010000001	307259	308312	f	0	1	NCBI_PGAP	v4.6
263	NZ_CABDXM010000001	308430	308841	f	0	1	NCBI_PGAP	v4.6
264	NZ_CABDXM010000001	309003	311214	f	0	1	NCBI_PGAP	v4.6
265	NZ_CABDXM010000001	311223	311580	f	0	1	NCBI_PGAP	v4.6
266	NZ_CABDXM010000001	311626	311950	f	0	1	NCBI_PGAP	v4.6
267	NZ_CABDXM010000001	311939	312593	f	0	1	NCBI_PGAP	v4.6
268	NZ_CABDXM010000001	312603	313056	f	0	1	NCBI_PGAP	v4.6
269	NZ_CABDXM010000001	313105	313474	f	0	1	NCBI_PGAP	v4.6
270	NZ_CABDXM010000001	313549	313732	f	0	1	NCBI_PGAP	v4.6
271	NZ_CABDXM010000001	315008	315713	r	0	1	NCBI_PGAP	v4.6
272	NZ_CABDXM010000001	315826	316642	r	0	1	NCBI_PGAP	v4.6
273	NZ_CABDXM010000001	316703	317093	r	0	1	NCBI_PGAP	v4.6
274	NZ_CABDXM010000001	318674	319955	f	0	1	NCBI_PGAP	v4.6
275	NZ_CABDXM010000001	319957	321139	f	0	1	NCBI_PGAP	v4.6
276	NZ_CABDXM010000001	321154	324262	f	0	1	NCBI_PGAP	v4.6
277	NZ_CABDXM010000001	324305	325184	f	0	1	NCBI_PGAP	v4.6
278	NZ_CABDXM010000001	325467	325710	f	0	1	NCBI_PGAP	v4.6
279	NZ_CABDXM010000001	325926	326334	r	0	1	NCBI_PGAP	v4.6
280	NZ_CABDXM010000001	326321	327929	r	0	1	NCBI_PGAP	v4.6
281	NZ_CABDXM010000001	328051	329794	r	0	1	NCBI_PGAP	v4.6
282	NZ_CABDXM010000001	329768	330485	r	0	1	NCBI_PGAP	v4.6
283	NZ_CABDXM010000001	330485	331220	r	0	1	NCBI_PGAP	v4.6
284	NZ_CABDXM010000001	332114	332804	f	0	1	NCBI_PGAP	v4.6
285	NZ_CABDXM010000001	332787	334227	f	0	1	NCBI_PGAP	v4.6
286	NZ_CABDXM010000001	334954	335314	r	0	1	NCBI_PGAP	v4.6
287	NZ_CABDXM010000001	335331	335844	r	0	1	NCBI_PGAP	v4.6
288	NZ_CABDXM010000001	335864	336563	r	0	1	NCBI_PGAP	v4.6
289	NZ_CABDXM010000001	336567	339714	r	0	1	NCBI_PGAP	v4.6
290	NZ_CABDXM010000001	339726	340965	r	0	1	NCBI_PGAP	v4.6
291	NZ_CABDXM010000001	340961	342251	r	0	1	NCBI_PGAP	v4.6
292	NZ_CABDXM010000001	342340	343285	r	0	1	NCBI_PGAP	v4.6
293	NZ_CABDXM010000001	343294	343681	r	0	1	NCBI_PGAP	v4.6
294	NZ_CABDXM010000001	343825	345115	r	0	1	NCBI_PGAP	v4.6
295	NZ_CABDXM010000001	345547	346957	f	0	1	NCBI_PGAP	v4.6
296	NZ_CABDXM010000001	346950	347433	r	0	1	NCBI_PGAP	v4.6
297	NZ_CABDXM010000001	347740	348124	f	0	1	NCBI_PGAP	v4.6
298	NZ_CABDXM010000001	348228	348720	f	0	1	NCBI_PGAP	v4.6
299	NZ_CABDXM010000001	348800	349154	f	0	1	NCBI_PGAP	v4.6
300	NZ_CABDXM010000001	349250	349997	r	0	1	NCBI_PGAP	v4.6
301	NZ_CABDXM010000001	350005	351544	r	0	1	NCBI_PGAP	v4.6
302	NZ_CABDXM010000001	351752	352646	f	0	1	NCBI_PGAP	v4.6
303	NZ_CABDXM010000001	352666	353137	f	0	1	NCBI_PGAP	v4.6
304	NZ_CABDXM010000001	353894	354731	f	0	1	NCBI_PGAP	v4.6
305	NZ_CABDXM010000001	355525	355960	f	0	1	NCBI_PGAP	v4.6
306	NZ_CABDXM010000001	356035	358279	f	0	1	NCBI_PGAP	v4.6
307	NZ_CABDXM010000001	358290	358644	f	0	1	NCBI_PGAP	v4.6
308	NZ_CABDXM010000001	358652	358991	f	0	1	NCBI_PGAP	v4.6
309	NZ_CABDXM010000001	358983	359649	f	0	1	NCBI_PGAP	v4.6
310	NZ_CABDXM010000001	359632	360043	f	0	1	NCBI_PGAP	v4.6
311	NZ_CABDXM010000001	360060	360432	f	0	1	NCBI_PGAP	v4.6
312	NZ_CABDXM010000001	360531	360777	f	0	1	NCBI_PGAP	v4.6
313	NZ_CABDXM010000001	361189	362515	r	0	1	NCBI_PGAP	v4.6
314	NZ_CABDXM010000001	362672	363419	r	0	1	NCBI_PGAP	v4.6
315	NZ_CABDXM010000001	363428	365243	r	0	1	NCBI_PGAP	v4.6
316	NZ_CABDXM010000001	365908	366640	r	0	1	NCBI_PGAP	v4.6
317	NZ_CABDXM010000001	366632	367163	r	0	1	NCBI_PGAP	v4.6
318	NZ_CABDXM010000001	367284	367680	f	0	1	NCBI_PGAP	v4.6
319	NZ_CABDXM010000001	368303	369593	r	0	1	NCBI_PGAP	v4.6
320	NZ_CABDXM010000001	370055	370565	f	0	1	NCBI_PGAP	v4.6
321	NZ_CABDXM010000001	371482	371743	f	0	1	NCBI_PGAP	v4.6
322	NZ_CABDXM010000001	371879	372551	r	0	1	NCBI_PGAP	v4.6
323	NZ_CABDXM010000001	372802	374131	r	0	1	NCBI_PGAP	v4.6
324	NZ_CABDXM010000001	374269	376528	r	0	1	NCBI_PGAP	v4.6
325	NZ_CABDXM010000001	376835	377870	f	0	1	NCBI_PGAP	v4.6
326	NZ_CABDXM010000001	378048	379275	f	0	1	NCBI_PGAP	v4.6
327	NZ_CABDXM010000001	379277	380801	f	0	1	NCBI_PGAP	v4.6
328	NZ_CABDXM010000001	380871	382671	r	0	1	NCBI_PGAP	v4.6
329	NZ_CABDXM010000001	382828	383722	r	0	1	NCBI_PGAP	v4.6
330	NZ_CABDXM010000001	384003	384522	f	0	1	NCBI_PGAP	v4.6
